Biome,Log-OC,Log-SMC
Grassland,3.151267675,0.789463192
Grassland,2.176091259,0.792391689
Grassland,2.331022171,0.792391689
Grassland,2.2155998,0.793391217
Grassland,2.681936665,0.795880017
Grassland,2.071355909,0.810040395
Grassland,2.255272505,0.812913357
Grassland,2.782516056,0.823908741
Grassland,2.322219295,0.826074803
Grassland,2.301029996,0.832508913
Grassland,2.041392685,0.84509804
Grassland,2.278753601,0.851258349
Grassland,2.531478917,0.851258349
Grassland,2.255272505,0.857332496
Grassland,1.996886765,0.858193338
Grassland,3.309984838,0.860338007
Grassland,2.2155998,0.865907323
Grassland,2.331022171,0.875061263
Grassland,2.728933228,0.875061263
Grassland,2.45591024,0.880813592
Grassland,1.809559715,0.886490725
Grassland,2.2155998,0.891298462
Grassland,1.491361694,0.892094603
Grassland,2.619788758,0.907590488
Grassland,2.380211242,0.913813852
Grassland,2.2155998,0.918329954
Grassland,2.806875402,0.920818754
Grassland,2.345233658,0.921575008
Grassland,2.331022171,0.924279286
Grassland,2.331022171,0.929418926
Grassland,2.383216752,0.929418926
Grassland,2.765916794,0.942008053
Grassland,2.132625565,0.957675685
Grassland,3.171238756,0.962211439
Grassland,3.044670395,0.963748487
Grassland,2.322219295,0.963787827
Grassland,2.55278985,0.963787827
Grassland,2.221227885,0.97114326
Grassland,2.592916612,0.973897197
Grassland,2.45591024,0.977723605
Grassland,2.2155998,0.980976763
Grassland,2.2155998,0.987410873
Grassland,2.45591024,0.995635195
Grassland,2.196294645,1.003091077
Grassland,2.759667845,1.003604124
Grassland,2.268811904,1.004321374
Grassland,2.706148589,1.007178585
Grassland,2.756008505,1.034762106
Grassland,2.858670847,1.034762106
Grassland,2.45591024,1.037426498
Grassland,3.794139356,1.03809005
Grassland,2.522878745,1.043362278
Grassland,2.602059991,1.044670395
Grassland,2.624723976,1.055269089
Grassland,2.55278985,1.056904851
Grassland,2.632052167,1.056904851
Grassland,2.578147834,1.06069784
Grassland,2.55278985,1.064457989
Grassland,2.862826807,1.06694679
Grassland,3,1.06694679
Grassland,2.511883361,1.070037867
Grassland,2.579783597,1.079181246
Grassland,2.578147834,1.081758669
Grassland,2.45591024,1.08278537
Grassland,2.55428721,1.08517161
Grassland,3.003604124,1.091080469
Grassland,2.772077103,1.094296397
Grassland,2.372385904,1.094421213
Grassland,2.194316079,1.096910013
Grassland,2.866461092,1.096910013
Grassland,3,1.096910013
Grassland,2.55278985,1.100370545
Grassland,2.477121255,1.10720997
Grassland,2.45591024,1.11058971
Grassland,2.217483944,1.121043693
Grassland,2.799340549,1.123851641
Grassland,2.950202532,1.124938737
Grassland,2.55278985,1.133538908
Grassland,2.359021943,1.139429273
Grassland,2.799340549,1.139879086
Grassland,3.317018101,1.140926842
Grassland,2.45591024,1.146128036
Grassland,2.829048381,1.151267675
Grassland,3.138828797,1.151267675
Grassland,3.374137094,1.157104031
Grassland,2.946124619,1.161368002
Grassland,2.55278985,1.173186268
Grassland,2.255272505,1.17401825
Grassland,2.77815125,1.176091259
Grassland,2.814363423,1.176091259
Grassland,2.898542359,1.179575726
Grassland,2.202176827,1.188325715
Grassland,2.55278985,1.193124598
Grassland,2.708210661,1.199572355
Grassland,2.94429985,1.199572355
Grassland,2.992700761,1.199572355
Grassland,3.040734164,1.199572355
Grassland,2.698970004,1.200029267
Grassland,2.286841255,1.204119983
Grassland,2.756961951,1.204119983
Grassland,2.268845312,1.207980403
Grassland,2.698970004,1.209515015
Grassland,2.748455367,1.210853365
Grassland,2.55278985,1.214843848
Grassland,2.397940009,1.219359949
Grassland,2.839896846,1.220108088
Grassland,2.841637508,1.22184875
Grassland,2.834632606,1.232572615
Grassland,2.681241237,1.238046103
Grassland,2.39375064,1.240549248
Grassland,2.698970004,1.240549248
Grassland,3.22184875,1.24096504
Grassland,2.632052167,1.243038049
Grassland,2.698970004,1.243038049
Grassland,2.724524109,1.243038049
Grassland,2.811674285,1.243038049
Grassland,4.24468936,1.24468936
Grassland,2.55278985,1.257678575
Grassland,2.624723976,1.260412145
Grassland,3.044670395,1.263241435
Grassland,2.756940236,1.276461804
Grassland,2.740362689,1.278753601
Grassland,2.617299958,1.293204658
Grassland,2.756961951,1.301029996
Grassland,3.094005022,1.301029996
Grassland,3.189396726,1.301029996
Grassland,3.30820858,1.302835797
Grassland,2.462397998,1.305044122
Grassland,3.322219295,1.309984838
Grassland,3.306425028,1.315270435
Grassland,3.271066772,1.327358934
Grassland,3.138302698,1.337459261
Grassland,3.151267675,1.339120045
Grassland,2.83891465,1.344064628
Grassland,3.210853365,1.344064628
Grassland,2.905024487,1.352182518
Grassland,2.875061263,1.353788045
Grassland,2.937852093,1.369215857
Grassland,3.171238756,1.39064077
Grassland,3.309984838,1.392110465
Grassland,2.808143426,1.392696953
Grassland,2.841637508,1.397940009
Grassland,3.021189299,1.412180448
Grassland,2.455931956,1.412580535
Grassland,2.455931956,1.412580535
Grassland,3.359835482,1.418301291
Grassland,3.238882089,1.424609437
Grassland,3.106360909,1.425968732
Grassland,2.052529051,1.431363764
Grassland,2.146128036,1.437070738
Grassland,3.176091259,1.439332694
Grassland,2.163502132,1.452662471
Grassland,2.410174465,1.452662471
Grassland,2.410174465,1.452662471
Grassland,2.410174465,1.457016337
Grassland,2.410174465,1.457016337
Grassland,3.193124598,1.462397998
Grassland,3.190331698,1.463892989
Grassland,2.263805088,1.464532127
Grassland,2.433655561,1.46876918
Grassland,2.433655561,1.46876918
Grassland,3.161368002,1.474216264
Grassland,3.353788045,1.474701781
Grassland,3.335792102,1.475913203
Grassland,3.089610774,1.477121255
Grassland,3.08278537,1.478566496
Grassland,2.977723605,1.482873584
Grassland,3.096910013,1.485484818
Grassland,3.515211304,1.486666573
Grassland,2.950202532,1.488021627
Grassland,2.516629796,1.501254934
Grassland,2.26549167,1.502231975
Grassland,3.227029262,1.511883361
Grassland,3.021189299,1.516425189
Grassland,3.072188604,1.522878745
Grassland,3.133006358,1.522878745
Grassland,3.057539321,1.529344788
Grassland,3.065081528,1.533602611
Grassland,3.511883361,1.53529412
Grassland,3.093421685,1.539912085
Grassland,3.075242727,1.544068044
Grassland,3.202987532,1.544068044
Grassland,3.214843848,1.544068044
Grassland,3.30820858,1.549207684
Grassland,2.357662647,1.552841969
Grassland,3.08338316,1.55428721
Grassland,3.130333768,1.559906625
Grassland,3.363298523,1.566241023
Grassland,3.363298523,1.566241023
Grassland,3.271066772,1.56722248
Grassland,3.315348693,1.568201724
Grassland,3.085766127,1.574031268
Grassland,3.133538908,1.57863921
Grassland,3.177776907,1.578925589
Grassland,3.257678575,1.584331224
Grassland,3.099507994,1.592916612
Grassland,3.627536536,1.598425707
Grassland,3.225309282,1.599883072
Grassland,3.611900246,1.606560493
Grassland,3.450249108,1.607455023
Grassland,3.057222202,1.615423953
Grassland,3.232572615,1.618048097
Grassland,3.645094624,1.6189193
Grassland,3.309984838,1.62324929
Grassland,3.309984838,1.629239654
Grassland,3.412174844,1.63748973
Grassland,3.309984838,1.639320443
Grassland,3.294833494,1.645094624
Grassland,3.318758763,1.645094624
Grassland,3.707570176,1.649172536
Grassland,3.263241435,1.661181443
Grassland,3.483111618,1.661181443
Grassland,3.664328519,1.661181443
Grassland,3.247973266,1.661812686
Grassland,3.309984838,1.665893546
Grassland,3.383216752,1.672867202
Grassland,3.403692338,1.673205282
Grassland,3.669781615,1.67593102
Grassland,3.297395711,1.681994567
Grassland,3.79761373,1.683497318
Grassland,3.338456494,1.688419822
Grassland,3.916892408,1.68871637
Grassland,3.752048448,1.691670766
Grassland,3.808998248,1.69533572
Grassland,3.508529719,1.696065014
Grassland,3.383815366,1.700703717
Grassland,3.324282455,1.706717782
Grassland,3.187332674,1.709128566
Grassland,3.360151448,1.714609139
Grassland,3.360151448,1.714609139
Grassland,3.484299839,1.719469399
Grassland,3.166331422,1.723592479
Grassland,3.810680475,1.731051272
Grassland,3.184478489,1.731521615
Grassland,2.765916794,1.733063451
Grassland,3,1.744944588
Grassland,3.787696568,1.745595216
Grassland,3.523963127,1.746893557
Grassland,3.799914633,1.747541274
Grassland,3.869720515,1.748833818
Grassland,3.425968732,1.75076545
Grassland,3.505149978,1.753123245
Grassland,3.592920308,1.764922985
Grassland,3.290034611,1.768638101
Grassland,3.374748346,1.773786445
Grassland,3.412174844,1.780317312
Grassland,2.823908741,1.782353165
Grassland,3.837272703,1.793557581
Grassland,3.06694679,1.794720352
Grassland,3.834632606,1.795880017
Grassland,3.297395711,1.799914633
Grassland,3.130333768,1.802431626
Grassland,3.339120045,1.802773725
Grassland,3.880337131,1.810680475
Grassland,3.151727273,1.818445845
Grassland,3.325652471,1.821185883
Grassland,3.376576957,1.822168079
Grassland,3.500602351,1.822277075
Grassland,3.86923172,1.822821645
Grassland,3.55428721,1.823908741
Grassland,3.477121255,1.824125834
Grassland,3.770852012,1.824776462
Grassland,3.51851394,1.826614634
Grassland,3.510768355,1.8309093
Grassland,3.439332694,1.833784375
Grassland,3.13143152,1.839896846
Grassland,3.467361417,1.839896846
Grassland,3.467361417,1.839896846
Grassland,3.441956838,1.848702164
Grassland,3.096910013,1.849726444
Grassland,3.619792233,1.851258349
Grassland,3.89116563,1.851767785
Grassland,3.619788758,1.852276625
Grassland,3.337459261,1.85632602
Grassland,3.358569317,1.858837851
Grassland,3.927712462,1.862330187
Grassland,4.537819095,1.866779458
Grassland,3.912930242,1.870696458
Grassland,3.507406059,1.875061263
Grassland,3.522874402,1.875061263
Grassland,3.507406059,1.876025291
Grassland,3.506279483,1.877467333
Grassland,3.397940009,1.88592634
Grassland,3.511883361,1.88836673
Grassland,3.559308011,1.888834468
Grassland,3.335792102,1.889301703
Grassland,3.383222742,1.894316063
Grassland,3.449735454,1.896250562
Grassland,3.335792102,1.898542359
Grassland,3.950202532,1.899455702
Grassland,3.40936947,1.902184263
Grassland,3.669009883,1.905256049
Grassland,3.356981401,1.912930242
Grassland,3.438014652,1.917768002
Grassland,3.566241023,1.923848225
Grassland,3.673635185,1.92470992
Grassland,3.914695669,1.926428199
Grassland,3.424609437,1.931966115
Grassland,3.687231601,1.944071214
Grassland,3.731723035,1.944482672
Grassland,3.564275379,1.945468585
Grassland,3.500602351,1.946124619
Grassland,3.166331422,1.965671971
Grassland,3.498310554,1.966923541
Grassland,3.529344788,1.967313918
Grassland,3.508529719,1.968093621
Grassland,3.698970004,1.968482949
Grassland,3.383216752,1.970036777
Grassland,3.383216752,1.970036777
Grassland,3.684246748,1.970036777
Grassland,3.781156761,1.974281359
Grassland,3.512995511,1.975048664
Grassland,3.562292864,1.980382172
Grassland,4.541995036,1.987144679
Grassland,3.506279483,1.989375649
Grassland,3.578830151,1.99343623
Grassland,3.55428317,2.001300933
Grassland,3.522874402,2.007320953
Grassland,4.537819095,2.00788996
Grassland,3.816793486,2.008954843
Grassland,3.602059991,2.010723865
Grassland,3.609238576,2.010723865
Grassland,3.678973376,2.013539399
Grassland,3.574031268,2.013679697
Grassland,3.602059991,2.015359755
Grassland,4.036096345,2.015639134
Grassland,3.583572809,2.017033339
Grassland,4.528273777,2.020154032
Grassland,3.611014834,2.021878109
Grassland,4.55428721,2.030059723
Grassland,3.339120045,2.031408464
Grassland,3.166331422,2.034093446
Grassland,3.602059991,2.034628457
Grassland,3.636822098,2.03809005
Grassland,3.636822098,2.03809005
Grassland,4.553276046,2.044996809
Grassland,3.529344788,2.05018635
Grassland,3.568201724,2.052437418
Grassland,3.578830151,2.06038302
Grassland,3.6189193,2.067070856
Grassland,3.811798351,2.072188604
Grassland,3.632625983,2.072494985
Grassland,3.69167371,2.075181855
Grassland,3.574031268,2.075911761
Grassland,3.635148514,2.090493188
Grassland,3.537819095,2.092545208
Grassland,3.728353782,2.093129722
Grassland,3.652407519,2.096620387
Grassland,3.383216752,2.100083218
Grassland,3.544068044,2.111934276
Grassland,3.70969387,2.112549147
Grassland,3.311753861,2.113843119
Grassland,3.65160103,2.114777732
Grassland,3.489015783,2.123524981
Grassland,3.739704169,2.12926011
Grassland,3.625980873,2.129689892
Grassland,3.592916612,2.130333768
Grassland,4.007178585,2.130333768
Grassland,3.60296383,2.132206307
Grassland,3.718086295,2.133006358
Grassland,3.971585065,2.133804939
Grassland,3.435366507,2.134070806
Grassland,3.768391413,2.144574208
Grassland,3.804480189,2.148705459
Grassland,3.641804498,2.150500596
Grassland,3.648360011,2.153560817
Grassland,3.722908012,2.155336037
Grassland,3.753330221,2.170848204
Grassland,3.30427505,2.171238756
Grassland,3.48784512,2.177055287
Grassland,3.358569317,2.180890142
Grassland,3.592920308,2.181271772
Grassland,3.977723605,2.193124598
Grassland,3.419377405,2.199572355
Grassland,3.602059991,2.201397124
Grassland,3.576916956,2.207724107
Grassland,3.659599312,2.208396563
Grassland,3.759667845,2.229937686
Grassland,3.564275379,2.239049093
Grassland,3.737060054,2.245512668
Grassland,3.645913275,2.255272505
Grassland,3.740362689,2.267875419
Grassland,3.726996014,2.268811904
Grassland,3.765916794,2.274927193
Grassland,3.765916794,2.274927193
Grassland,3.784141614,2.276844611
Grassland,3.784141614,2.276844611
Grassland,3.576916956,2.298489193
Grassland,3.55730665,2.325310372
Grassland,3.638971538,2.329058719
Grassland,3.879860146,2.347330015
Grassland,4.22184875,2.348953548
Grassland,3.85023768,2.36486355
Grassland,3.829303773,2.384711743
Grassland,3.829303773,2.384711743
Grassland,3.85023768,2.392110465
Grassland,3.85023768,2.392110465
Grassland,3.823910912,2.45377686
Natural Wetland,1.243038049,0
Natural Wetland,1.344392274,0.204119983
Natural Wetland,0.992938146,0.371961166
Natural Wetland,1.170261715,0.397940009
Natural Wetland,1.508638306,0.411728293
Natural Wetland,1.580520313,0.569336147
Natural Wetland,1.245512668,0.602059991
Natural Wetland,1.640577601,0.71003543
Natural Wetland,1.353736346,0.720825911
Natural Wetland,1.508638306,0.763910811
Natural Wetland,1.064940807,0.856943169
Natural Wetland,1.35805772,0.883386652
Natural Wetland,1.858886324,0.926939597
Natural Wetland,1.971815886,0.987610411
Natural Wetland,1.49541004,0.995776682
Natural Wetland,1.546064804,1.042664412
Natural Wetland,1.400732909,1.046457401
Natural Wetland,1.2720663,1.120361614
Natural Wetland,1.365970803,1.15991632
Natural Wetland,2.83159557,1.17401825
Natural Wetland,2.602059991,1.176091259
Natural Wetland,3.057991947,1.221227885
Natural Wetland,2.938448242,1.239478238
Natural Wetland,3.084320886,1.241261791
Natural Wetland,2.685343962,1.253545686
Natural Wetland,2.95596249,1.256992485
Natural Wetland,2.796307683,1.258705681
Natural Wetland,2.656566156,1.290034611
Natural Wetland,2.955494079,1.29791676
Natural Wetland,2.717855348,1.371067862
Natural Wetland,3.314769807,1.389166084
Natural Wetland,1.771089396,1.447658083
Natural Wetland,3.196294645,1.467713786
Natural Wetland,3.307190304,1.496336485
Natural Wetland,1.731354777,1.685308239
Natural Wetland,3.282006758,1.806664407
Natural Wetland,3.253545686,1.862046148
Natural Wetland,3.956915099,1.911157609
Natural Wetland,4.171238756,1.949390007
Natural Wetland,3.820795506,1.966923541
Natural Wetland,3.943134628,1.984527313
Natural Wetland,3.803309809,2.03375873
Natural Wetland,4.258610681,2.036761931
Natural Wetland,3.246568918,2.086614027
Natural Wetland,4.066382404,2.107775089
Natural Wetland,3.706148589,2.130065603
Natural Wetland,3.978231255,2.154322514
Natural Wetland,4.352182518,2.204572137
Natural Wetland,4.603865792,2.228314792
Natural Wetland,4.594760753,2.234685974
Natural Wetland,3.989004616,2.250420002
Natural Wetland,4.541995036,2.274927193
Natural Wetland,4.577874607,2.345700391
Natural Wetland,4.438014652,2.355547296
Natural Wetland,4.61630043,2.40936947
Natural Wetland,4.50965048,2.458386011
Natural Wetland,4.56427143,2.539912085
Natural Wetland,4.571126277,2.711103918
Natural Wetland,4.543032777,2.795880017
Natural Wetland,4.522878745,2.848189117
Natural Wetland,4.604765885,2.851767785
Natural Wetland,4.611900246,2.86332286
Natural Wetland,4.474701781,2.875061263
Natural Wetland,4.514104821,2.924968096
Natural Wetland,4.497160104,3
Natural Wetland,4.525044807,3.090786928
Not mentioned,2.962211439,0.452297671
Not mentioned,2.920818754,0.669006781
Not mentioned,3.06694679,0.713210443
Not mentioned,3.124938737,0.720159303
Not mentioned,3.335792102,0.812913357
Not mentioned,2.962211439,0.860338007
Not mentioned,3.21967183,0.865301426
Not mentioned,2.765916794,0.933655979
Not mentioned,3.352182518,0.950202532
Not mentioned,3.096910013,0.966141733
Not mentioned,3.096910013,1
Not mentioned,3.464886798,1.021189299
Not mentioned,3.22184875,1.024622475
Not mentioned,3.199572355,1.041392685
Not mentioned,3.611014834,1.06069784
Not mentioned,3.06694679,1.091080469
Not mentioned,3.06694679,1.113943352
Not mentioned,3.720159303,1.133006358
Not mentioned,3.243038049,1.178497329
Not mentioned,3.367976785,1.178497329
Not mentioned,2.962211439,1.180890142
Not mentioned,3.669781615,1.284430734
Not mentioned,3.151267675,1.290034611
Not mentioned,3,1.299216655
Not mentioned,3.706148589,1.322219295
Not mentioned,3.611014834,1.325652471
Not mentioned,3.807309479,1.335792102
Not mentioned,3.6189193,1.403692338
Not mentioned,3.664328519,1.425968732
Not mentioned,3.383216752,1.428674626
Not mentioned,3.619788758,1.443262987
Not mentioned,3.631781873,1.459894853
Not mentioned,3.645913275,1.483111618
Not mentioned,3.47348697,1.484299839
Not mentioned,3.153814864,1.492527586
Not mentioned,3.459894853,1.520701826
Not mentioned,3.124938737,1.56722248
Not mentioned,3.933655979,1.574031268
Not mentioned,3.489020478,1.580734954
Not mentioned,3.22184875,1.680486599
Not mentioned,3.67669361,1.706859964
Not mentioned,3.62838893,1.739704169
Not mentioned,4.334118518,1.832508913
Not mentioned,4.403692338,1.86923172
Not mentioned,4.135662602,1.899911655
Pasture,0.853871964,-0.555063429
Pasture,1.38369957,-0.449969009
Pasture,0.787391907,-0.312384747
Pasture,1.027152246,-0.281846679
Pasture,1.552841969,-0.274701057
Pasture,1.535113202,-0.249877473
Pasture,1.15490196,-0.243038049
Pasture,1.22184875,-0.226396377
Pasture,0.799340549,-0.15490196
Pasture,1.914569805,-0.146128036
Pasture,1.245982429,-0.124938737
Pasture,1.340538537,-0.10720997
Pasture,0.792391689,-0.096910013
Pasture,0.888849548,-0.076388346
Pasture,1.497324641,-0.073786214
Pasture,1.088421903,0.056413012
Pasture,2.134905332,0.057991947
Pasture,1.052706351,0.07684003
Pasture,1.455581577,0.16185082
Pasture,3.138302698,0.22184875
Pasture,1.632023215,0.234083206
Pasture,1.977723605,0.234083206
Pasture,2.009208002,0.268845312
Pasture,2.029963223,0.285235728
Pasture,0.880813592,0.301029996
Pasture,2.199572355,0.313515707
Pasture,1.088421903,0.34050808
Pasture,2.578147834,0.359021943
Pasture,1.207608311,0.368376872
Pasture,1.853871964,0.372385904
Pasture,1.950781977,0.372385904
Pasture,1.22464165,0.402954369
Pasture,1.422452159,0.453120978
Pasture,1.80140371,0.462397998
Pasture,2.705130313,0.466655821
Pasture,1.967815317,0.500275691
Pasture,1.453120978,0.501633405
Pasture,2.464886798,0.506279483
Pasture,1.895264649,0.514737442
Pasture,2.074084689,0.531478917
Pasture,0.740362689,0.544068044
Pasture,2.029963223,0.544068044
Pasture,2.444936571,0.552841969
Pasture,0.86332286,0.556302501
Pasture,2,0.58384625
Pasture,1.31481828,0.584185268
Pasture,2.301029996,0.594234654
Pasture,1.93305321,0.595811042
Pasture,2.410174465,0.602059991
Pasture,2.475048246,0.60974682
Pasture,2.410174465,0.617299958
Pasture,2.594234654,0.617299958
Pasture,2.109144469,0.635627339
Pasture,1.78604121,0.643452676
Pasture,1.808114474,0.647662349
Pasture,1.422452159,0.654766342
Pasture,2.384071663,0.666785321
Pasture,1.651653106,0.670006308
Pasture,2.686380877,0.684460633
Pasture,1.587819552,0.696159027
Pasture,1.892094603,0.707570176
Pasture,2,0.717789341
Pasture,2.372385904,0.722516403
Pasture,2.586265724,0.732967844
Pasture,3.034762106,0.733732111
Pasture,3.073107098,0.740362689
Pasture,1.93305321,0.753692467
Pasture,2.057991947,0.756961951
Pasture,1.851060987,0.759058308
Pasture,1.787391907,0.794195615
Pasture,2.345233658,0.803261971
Pasture,2.345233658,0.831869774
Pasture,2.196294645,0.903089987
Pasture,1.92992956,0.929418926
Pasture,2.586265724,0.943423847
Pasture,3.267171728,0.977723605
Pasture,2.895264649,1
Pasture,2.330993219,1.009208002
Pasture,2.895264649,1.029963223
Pasture,2.895264649,1.029963223
Pasture,2.895264649,1.052529051
Pasture,3.358569317,1.054357662
Pasture,2.330993219,1.055269089
Pasture,2.895264649,1.066059569
Pasture,2.865301426,1.069421409
Pasture,2.895264649,1.086868075
Pasture,3.403692338,1.124938737
Pasture,2.895264649,1.128029814
Pasture,3.28254659,1.130333768
Pasture,2.895264649,1.14833819
Pasture,2.692721055,1.150537155
Pasture,3.096910013,1.153814864
Pasture,3.396489942,1.178497329
Pasture,3.583576586,1.203372897
Pasture,3.21528498,1.21528498
Pasture,2.535113202,1.2155998
Pasture,2.507084478,1.217483944
Pasture,2.499294234,1.243038049
Pasture,3.839896846,1.24448329
Pasture,3.77815125,1.281979749
Pasture,3.096910013,1.288174675
Pasture,2.594234654,1.291622527
Pasture,3.318758763,1.302835797
Pasture,3.243038049,1.309097617
Pasture,3.698970004,1.315795474
Pasture,3.190331698,1.321356743
Pasture,2.552841969,1.33243846
Pasture,3.40936947,1.342422681
Pasture,3.765916794,1.360151448
Pasture,3.156347201,1.361727836
Pasture,3.301029996,1.361727836
Pasture,3.452297671,1.363298523
Pasture,3.003604124,1.366422957
Pasture,3.335792102,1.369525074
Pasture,3.327358934,1.374289988
Pasture,3.330751877,1.384860959
Pasture,3.243038049,1.38842686
Pasture,3.034748743,1.396199347
Pasture,3.753327667,1.425968732
Pasture,3.759667845,1.42894429
Pasture,3.879860146,1.429079059
Pasture,3.383216752,1.436692598
Pasture,3.21967183,1.451786436
Pasture,3.492527586,1.468593459
Pasture,3.299223923,1.475671188
Pasture,3.383216752,1.494850022
Pasture,3.356981401,1.505149978
Pasture,3.550228353,1.510768355
Pasture,3.647545963,1.512995511
Pasture,3.439332694,1.514104821
Pasture,3.03810331,1.515873844
Pasture,3.085183508,1.515873844
Pasture,3.477121255,1.525584639
Pasture,3.788875116,1.538866851
Pasture,3.552262523,1.54510085
Pasture,3.691670766,1.582631439
Pasture,3.329058719,1.588551806
Pasture,3,1.598425707
Pasture,3.713210443,1.603865792
Pasture,3.199572355,1.610127613
Pasture,3.342422681,1.630936119
Pasture,3.041392685,1.635483747
Pasture,3.477121255,1.636822098
Pasture,3.571126277,1.644274426
Pasture,3.483111618,1.677454862
Pasture,3.645094624,1.690934049
Pasture,3.489020478,1.691670766
Pasture,3.383216752,1.696065014
Pasture,3.489020478,1.698970004
Pasture,3.611014834,1.702574129
Pasture,3.484299839,1.714609139
Pasture,3.839896846,1.714609139
Pasture,3.58546073,1.715794498
Pasture,3.636822098,1.725298943
Pasture,3.950202532,1.742986833
Pasture,3.950202532,1.74947865
Pasture,3.462397998,1.751086555
Pasture,3.451018452,1.754603129
Pasture,3.500602351,1.762178224
Pasture,3.77815125,1.777547644
Pasture,3.950202532,1.778754019
Pasture,3.950202532,1.784141614
Pasture,3.562292864,1.795300572
Pasture,3.611014834,1.804480189
Pasture,3.425968732,1.821185883
Pasture,3.489020478,1.82445127
Pasture,3.636822098,1.82445127
Pasture,4.003604124,1.838324264
Pasture,3.425289616,1.841724358
Pasture,3.55428721,1.841984805
Pasture,3.950202532,1.844580715
Pasture,3.701855693,1.851767785
Pasture,3.602059991,1.85682955
Pasture,3.583576586,1.858336646
Pasture,3.669006781,1.860836909
Pasture,3.28254659,1.874578446
Pasture,3.489020478,1.875061263
Pasture,3.753327667,1.882477103
Pasture,3.698970004,1.882714228
Pasture,3.879860146,1.886020455
Pasture,3.592916612,1.893946608
Pasture,3.706148589,1.909377711
Pasture,3.489020478,1.915575699
Pasture,3.698970004,1.918641835
Pasture,3.722908012,1.919078092
Pasture,3.740362689,1.920384242
Pasture,3.439332694,1.922119687
Pasture,3.865301426,1.923416735
Pasture,3.573065095,1.92556991
Pasture,3.28254659,1.927284796
Pasture,3.636822098,1.933234129
Pasture,3.86332286,1.934077419
Pasture,3.618048097,1.934498451
Pasture,3.581684232,1.934919075
Pasture,3.318758763,1.93659751
Pasture,3.641804498,1.947760382
Pasture,3.807309479,1.954242509
Pasture,3.660391098,1.957048298
Pasture,3.765916794,1.964573881
Pasture,4.057539321,1.976961016
Pasture,3.619788758,1.977342478
Pasture,3.67669361,1.981516594
Pasture,3.950202532,1.993068652
Pasture,3.672867202,1.999275572
Pasture,3.489020478,2.005395032
Pasture,3.779957051,2.010582608
Pasture,3.562292864,2.018423083
Pasture,4.39064077,2.022565828
Pasture,4.234685974,2.032417279
Pasture,3.583576586,2.038752589
Pasture,3.950202532,2.043689677
Pasture,3.801632346,2.048247532
Pasture,3.740362689,2.051152522
Pasture,3.607007988,2.051313342
Pasture,3.643452676,2.073412832
Pasture,3.753327667,2.083681747
Pasture,3.950202532,2.090199249
Pasture,3.720159303,2.092252655
Pasture,3.720159303,2.09806659
Pasture,3.720159303,2.09806659
Pasture,3.765916794,2.116718406
Pasture,3.522878745,2.118099312
Pasture,3.713210443,2.119750624
Pasture,3.962211439,2.124938737
Pasture,3.834632606,2.128183791
Pasture,4.014415523,2.137907705
Pasture,3.966141733,2.155841913
Pasture,3.753327667,2.176091259
Pasture,3.765916794,2.178976947
Pasture,3.439332694,2.182319527
Pasture,3.439332694,2.182319527
Pasture,3.619788758,2.182794945
Pasture,3.981516594,2.18610838
Pasture,3.489020478,2.194283027
Pasture,3.489020478,2.194283027
Pasture,3.753327667,2.20973836
Pasture,4.06069784,2.213296348
Pasture,3.903089987,2.215505378
Pasture,3.55428721,2.236789099
Pasture,3.55428721,2.236789099
Pasture,4.309984838,2.236789099
Pasture,3.950202532,2.240549248
Pasture,2.397940009,2.243864489
Pasture,3.645094624,2.243864489
Pasture,3.65880608,2.265407497
Pasture,3.645094624,2.279324665
Pasture,3.645094624,2.279324665
Pasture,3.989004616,2.293178336
Pasture,3.91204483,2.387093076
Pasture,3.929418926,2.416640507
Pasture,3.511883361,2.584048388
Savanna,0.843092057,-0.758967934
Savanna,0.550030991,-0.572283601
Savanna,0.550030991,-0.315270435
Savanna,0.906578315,-0.287241711
Savanna,0.739087228,-0.260912772
Savanna,0.8470948,-0.236089189
Savanna,0.888849548,-0.212608093
Savanna,0.809668302,-0.148939013
Savanna,0.809668302,-0.129633858
Savanna,1.895264649,0.253545686
Savanna,2.079181246,0.275475891
Savanna,1.895264649,0.397940009
Savanna,1.891298462,0.410174465
Savanna,1.895264649,0.418538029
Savanna,1.886490725,0.433655561
Savanna,1.93305321,0.43479694
Savanna,1.866709189,0.466655821
Savanna,1.93305321,0.48734042
Savanna,1.967815317,0.497324641
Savanna,1.895264649,0.557163342
Savanna,3.337459261,1.082186756
Savanna,3,1.251232527
Savanna,3.03809005,1.253661021
Savanna,3.082186756,1.270872848
Savanna,3.014240439,1.274927193
Savanna,2.985276743,1.317018101
Savanna,3.124938737,1.335792102
Savanna,3.124938737,1.358569317
Savanna,3.007178585,1.361727836
Savanna,3,1.478325956
Savanna,2.920818754,1.51741585
Savanna,3.001805801,1.519609261
Savanna,2.985276743,1.551246629
Savanna,2.84509804,1.579783597
Savanna,2.898542359,1.589204671
Shrub,1.285235728,-0.447158031
Shrub,0.870366142,-0.279174089
Shrub,0.888849548,-0.103971867
Shrub,1,0.058866659
Shrub,1.301029996,0.084320886
Shrub,1.925753972,0.084320886
Shrub,1.088421903,0.173280282
Shrub,1.798354636,0.316269962
Shrub,2.057991947,0.354931227
Shrub,1.705130313,0.433655561
Shrub,2.196294645,0.506118305
Shrub,2.330993219,0.590268467
